Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
6223,44065,2014/07/03,Low,23,1914.16,0.01,Delivery Truck,128.43,80.97,33.6,Keith Herrera,Western Cape,Southern,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2014/07/10
6299,44583,2013/10/04,Low,21,315.07,0.02,Regular Air,95.00,14.2,5.3,Deanra Eno,Western Cape,Southern,Corporate,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2013/10/06
6353,45030,2014/07/24,High,1,18.16,0.03,Regular Air,-7.25,12.28,6.13,Giulietta Dortch,Western Cape,Southern,Consumer,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2014/07/26
6487,46177,2014/12/05,Low,13,11169.95,0.07,Regular Air,3982.22,896.99,19.99,Rick Duston,Western Cape,Southern,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,2014/12/05
6512,46341,2013/12/17,High,23,39.13,0.1,Regular Air,-23.14,1.68,1.57,Astrea Jones,Western Cape,Southern,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2013/12/18
6513,46368,2012/04/24,High,48,166.13,0,Regular Air,-119.16,3.28,3.97,Cynthia Voltz,Western Cape,Southern,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,0.56,2012/04/26
6541,46531,2011/08/21,Low,17,3064.658,0.01,Regular Air,447.34,205.99,2.79,Chuck Sachs,Western Cape,Southern,Consumer,Technology,Telephones and Communication,ELITE Series,Small Box,0.58,2011/08/26
6608,47012,2014/05/13,Low,35,584.42,0.08,Express Air,-97.21,16.99,8.99,Michael Oakman,Western Cape,Southern,Small Business,Office Supplies,Pens & Art Supplies,Berol Giant Pencil Sharpener,Small Pack,0.56,2014/05/17
6619,47106,2011/10/25,Medium,37,2192.63,0.05,Regular Air,660.06,59.98,3.99,Becky Martin,Western Cape,Southern,Home Office,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,2011/10/27
6693,47621,2013/07/11,Critical,16,230.74,0.08,Express Air,27.23,14.2,5.3,David Kendrick,Western Cape,Southern,Home Office,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,2013/07/13
6839,48706,2012/10/30,Low,28,31.2,0.09,Regular Air,-2.81,1.14,0.7,Erica Hernandez,Western Cape,Southern,Small Business,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,2012/11/03
6929,49443,2014/06/23,High,41,396.15,0.05,Regular Air,-10.98,9.85,4.82,Nicole Brennan,Western Cape,Southern,Home Office,Office Supplies,Pens & Art Supplies,Lumber Crayons,Wrap Bag,0.47,2014/06/24
6972,49824,2014/02/22,High,33,1900.226,0.01,Express Air,440.20,65.99,5.31,Erica Hernandez,Western Cape,Southern,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,2014/02/23
7156,51047,2013/04/10,Medium,28,65.7,0.02,Express Air,-83.54,1.76,4.86,Ellis Ballard,Western Cape,Southern,Corporate,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2013/04/11
7157,51047,2013/04/10,Medium,38,1685.07,0.03,Regular Air,-681.97,41.47,34.2,Ellis Ballard,Western Cape,Southern,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2013/04/11
7261,51783,2011/11/11,Medium,47,3587.72,0,Delivery Truck,54.23,70.89,89.3,Brian Stugart,Western Cape,Southern,Consumer,Furniture,Tables,KI Conference Tables,Jumbo Box,0.69,2011/11/13
7556,54053,2012/02/14,High,34,5634.3525,0.03,Regular Air,1185.41,200.99,8.08,Alex Grayson,Western Cape,Southern,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,2012/02/15
7630,54592,2013/02/12,Low,34,154.43,0.03,Regular Air,-133.77,4.18,6.92,Erica Hernandez,Western Cape,Southern,Small Business,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box,0.49,2013/02/14
7741,55425,2011/11/01,Critical,8,2302.36,0.05,Express Air,-114.68,300.97,7.18,Paul Knutson,Western Cape,Southern,Corporate,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Small Box,0.48,2011/11/03
7767,55616,2013/01/08,High,24,437.478,0.02,Regular Air,-42.23,20.99,1.25,Joni Wasserman,Western Cape,Southern,Consumer,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,2013/01/09
7821,55909,2013/05/19,Low,2,32.6,0.03,Regular Air,-20.57,13.43,5.5,Karen Ferguson,Western Cape,Southern,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2013/05/26
7825,55938,2012/07/02,Not Specified,42,802.46,0.08,Express Air,192.88,19.98,5.97,Mark Haberlin,Western Cape,Southern,Small Business,Office Supplies,Paper,Xerox 1936,Small Box,0.38,2012/07/03
7866,56260,2013/08/15,Not Specified,34,223.76,0.03,Regular Air,-139.66,6.48,7.91,Julie Kriz,Western Cape,Southern,Corporate,Office Supplies,Paper,Xerox 216,Small Box,0.37,2013/08/16
7946,56768,2011/07/27,Critical,13,1207.02,0.03,Delivery Truck,235.40,90.97,14,Giulietta Dortch,Western Cape,Southern,Corporate,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2011/07/28
8156,58337,2013/05/28,Low,18,106.45,0.03,Regular Air,-5.08,5.85,2.27,Rick Duston,Western Cape,Southern,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2013/05/30
8161,58343,2013/01/09,Not Specified,39,121.87,0.07,Regular Air,11.32,3.29,1.35,Yana Sorensen,Western Cape,Southern,Corporate,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,2013/01/11
8299,59270,2014/01/11,High,5,647.27,0.08,Delivery Truck,-404.77,122.99,70.2,Deborah Brumfield,Western Cape,Southern,Small Business,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2014/01/11
8342,59619,2014/02/13,Not Specified,35,225.4,0.08,Regular Air,-165.48,6.48,8.4,Maureen Gastineau,Western Cape,Southern,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,2014/02/15
8358,59714,2014/12/13,Critical,26,9225.65,0.03,Delivery Truck,1656.46,349.45,60,Julia Barnett,Western Cape,Southern,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,2014/12/15
8366,59781,2012/12/12,Not Specified,18,1837.94,0.02,Regular Air,1249.43,99.23,8.99,Julia Barnett,Western Cape,Southern,Corporate,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,2012/12/14
8368,59781,2012/12/12,Not Specified,28,24391.16,0.04,Delivery Truck,-9611.91,880.98,44.55,Julia Barnett,Western Cape,Southern,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2012/12/13
14,70,2014/12/17,Low,48,90.05,0.03,Regular Air,-107.00,1.86,2.58,Helen Wasserman,Western Cape,Southern,Home Office,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,2014/12/22
15,70,2014/12/17,Low,46,7804.53,0.05,Regular Air,2057.17,205.99,5.99,Helen Wasserman,Western Cape,Southern,Home Office,Technology,Telephones and Communication,3285,Small Box,0.59,2014/12/22
25,135,2011/10/20,Not Specified,25,125.85,0.09,Regular Air,-89.25,4.98,4.62,Anne Pryor,Western Cape,Southern,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2011/10/22
27,193,2014/08/07,Critical,14,174.89,0.06,Regular Air,-37.04,12.44,6.27,Justin Hirsh,Western Cape,Southern,Consumer,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,2014/08/09
35,225,2013/01/24,Critical,24,126.58,0.06,Regular Air,18.27,5.58,0.7,Karen Ferguson,Western Cape,Southern,Home Office,Office Supplies,Pens & Art Supplies,Newell 314,Wrap Bag,0.6,2013/01/25
36,225,2013/01/24,Critical,1,23.7,0.05,Regular Air,-8.97,19.84,4.1,Karen Ferguson,Western Cape,Southern,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,2013/01/26
47,290,2013/01/05,Not Specified,24,188.73,0.05,Regular Air,-32.48,7.64,5.83,Dorris Love,Western Cape,Southern,Home Office,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2013/01/06
104,644,2012/04/30,Critical,5,1679.58,0.01,Delivery Truck,-171.92,320.98,58.95,Bill Eplett,Western Cape,Southern,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,2012/05/01
112,738,2014/03/01,Not Specified,7,560.51,0.04,Regular Air,32.60,80.98,4.5,Caroline Jumper,Western Cape,Southern,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,2014/03/03
113,738,2014/03/01,Not Specified,31,189.95,0.08,Regular Air,-56.68,6.48,5.14,Caroline Jumper,Western Cape,Southern,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,2014/03/02
117,772,2014/04/16,High,35,589.24,0.08,Regular Air,-38.35,17.52,8.17,Pamela Stobb,Western Cape,Southern,Consumer,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Medium Box,0.5,2014/04/18
118,772,2014/04/16,High,25,233.05,0.1,Regular Air,86.93,9.9,1.39,Pamela Stobb,Western Cape,Southern,Consumer,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.37,2014/04/18
181,1189,2013/04/08,Critical,27,129.1,0,Regular Air,-59.82,4.42,4.99,Aaron Smayling,Western Cape,Southern,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38,2013/04/09
263,1825,2014/12/04,Medium,22,38.26,0.03,Regular Air,-2.34,1.76,0.7,Aaron Smayling,Western Cape,Southern,Small Business,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2014/12/06
355,2467,2011/07/15,Not Specified,30,4147.47,0.09,Delivery Truck,586.61,145.45,17.85,Caroline Jumper,Western Cape,Southern,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011/07/16
446,3014,2012/10/29,Not Specified,13,4002.14,0.02,Regular Air,1314.39,304.99,19.99,Pamela Stobb,Western Cape,Southern,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,Small Box,0.4,2012/10/31
450,3073,2013/01/07,Medium,3,10.58,0.05,Regular Air,-11.58,1.98,4.77,Jasper Cacioppo,Western Cape,Southern,Home Office,Office Supplies,Binders and Binder Accessories,Avery Reinforcements for Hole-Punch Pages,Small Box,0.4,2013/01/08
451,3073,2013/01/07,Medium,3,2119.67,0.07,Express Air,-2314.74,699.99,24.49,Jasper Cacioppo,Western Cape,Southern,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2013/01/08
452,3073,2013/01/07,Medium,7,45923.76,0.07,Regular Air,102.61,6783.02,24.49,Jasper Cacioppo,Western Cape,Southern,Home Office,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,Large Box,0.39,2013/01/08
464,3168,2012/01/29,Low,14,80.6,0.04,Regular Air,-4.20,5.28,3.96,Jasper Cacioppo,Western Cape,Southern,Home Office,Furniture,Office Furnishings,"Master Big Foot® Doorstop, Beige",Wrap Bag,0.54,2012/02/03
469,3205,2012/04/10,Low,8,136.61,0.01,Regular Air,80.43,15.68,3.73,Alan Haines,Western Cape,Southern,Consumer,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,0.46,2012/04/10
470,3205,2012/04/10,Low,42,2907.63,0.04,Express Air,54.60,71.37,69,Alan Haines,Western Cape,Southern,Consumer,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,2012/04/14
520,3559,2012/10/23,Medium,34,136.67,0.07,Express Air,-117.92,3.81,5.44,Logan Haushalter,Western Cape,Southern,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Small Box,0.36,2012/10/24
523,3586,2014/12/04,High,32,383.57,0.06,Regular Air,70.51,12.58,5.16,Lena Cacioppo,Western Cape,Southern,Home Office,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2014/12/05
524,3586,2014/12/04,High,31,461.1,0.05,Regular Air,116.96,14.34,5,Lena Cacioppo,Western Cape,Southern,Home Office,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,2014/12/06
554,3750,2014/03/29,Medium,12,76.16,0.04,Regular Air,-24.03,5.98,5.2,Aaron Smayling,Western Cape,Southern,Small Business,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2013/01/01
556,3778,2014/05/25,Critical,34,268.09,0.07,Regular Air,-63.76,8.32,2.38,Deirdre Greer,Western Cape,Southern,Home Office,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2014/05/27
557,3778,2014/05/25,Critical,12,557.03,0.04,Regular Air,8.95,45.19,1.99,Deirdre Greer,Western Cape,Southern,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,2014/05/26
558,3778,2014/05/25,Critical,3,26.53,0.05,Regular Air,-15.00,6.68,6.92,Deirdre Greer,Western Cape,Southern,Home Office,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2014/05/26
559,3778,2014/05/25,Critical,34,5133.9235,0.02,Regular Air,1313.95,175.99,4.99,Deirdre Greer,Western Cape,Southern,Home Office,Technology,Telephones and Communication,5165,Small Box,0.59,2014/05/26
566,3841,2013/10/04,Not Specified,19,1184.45,0.02,Regular Air,-552.10,60.98,49,John Stevenson,Western Cape,Southern,Small Business,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2013/10/06
567,3841,2013/10/04,Not Specified,20,25409.63,0.02,Regular Air,11535.28,1270.99,19.99,John Stevenson,Western Cape,Southern,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,2013/10/06
568,3841,2013/10/04,Not Specified,43,7308.283,0.05,Express Air,1680.23,205.99,8.99,John Stevenson,Western Cape,Southern,Small Business,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,2013/10/06
584,4004,2014/05/06,Medium,14,63.52,0.1,Regular Air,8.66,4.84,0.71,Sheri Gordon,Western Cape,Southern,Corporate,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2014/05/09
585,4004,2014/05/06,Medium,44,1512.25,0.05,Regular Air,195.48,34.58,8.99,Sheri Gordon,Western Cape,Southern,Corporate,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,2014/05/07
599,4096,2012/07/02,Not Specified,21,128.28,0.04,Regular Air,53.58,6.3,0.5,Bill Eplett,Western Cape,Southern,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2012/07/03
682,4769,2014/03/13,Not Specified,41,117.4,0.01,Regular Air,48.63,2.88,0.5,Ben Wallace,Western Cape,Southern,Home Office,Office Supplies,Labels,Avery 49,Small Box,0.36,2014/03/14
688,4800,2012/01/05,Low,4,41.94,0.05,Regular Air,-26.17,8.04,8.94,Max Engle,Western Cape,Southern,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2012/01/12
689,4800,2012/01/05,Low,17,89.25,0.01,Regular Air,40.88,4.91,0.5,Max Engle,Western Cape,Southern,Corporate,Office Supplies,Labels,Avery 493,Small Box,0.36,2012/01/12
690,4800,2012/01/05,Low,7,79.81,0.07,Regular Air,-4.28,11.55,2.36,Max Engle,Western Cape,Southern,Corporate,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55,2012/01/10
778,5543,2014/09/24,Medium,15,703.54,0.04,Regular Air,138.46,48.58,3.99,Fred Chung,Western Cape,Southern,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2014/09/26
779,5543,2014/09/24,Medium,6,65.93,0.04,Regular Air,11.06,10.31,1.79,Fred Chung,Western Cape,Southern,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,2014/09/27
780,5543,2014/09/24,Medium,27,67.3,0.02,Regular Air,-115.38,2.18,5,Fred Chung,Western Cape,Southern,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener,Wrap Bag,0.81,2014/09/26
789,5636,2014/01/15,Medium,23,138.17,0,Regular Air,-1.09,5.85,2.27,Dennis Kane,Western Cape,Southern,Small Business,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2014/01/17
843,6050,2014/03/28,Low,3,261.94,0.06,Delivery Truck,-219.78,80.97,33.6,Phillip Flathmann,Western Cape,Southern,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2014/04/04
844,6050,2014/03/28,Low,47,9574.82,0.08,Regular Air,-505.98,209.37,69,Phillip Flathmann,Western Cape,Southern,Small Business,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,2014/04/02
857,6148,2011/12/24,Medium,50,510.56,0.05,Regular Air,-29.40,10.64,5.16,Mathew Reese,Western Cape,Southern,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,2011/12/25
858,6148,2011/12/24,Medium,18,389.52,0.05,Express Air,116.37,20.28,6.68,Mathew Reese,Western Cape,Southern,Small Business,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53,2011/12/25
930,6727,2013/08/29,Low,12,33.43,0.06,Regular Air,8.47,2.89,0.5,Stuart Van,Western Cape,Southern,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2013/08/29
979,7079,2014/02/08,Medium,44,12296.49,0.01,Delivery Truck,-416.70,280.98,57,Brenda Bowman,Western Cape,Southern,Small Business,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,2014/02/09
980,7079,2014/02/08,Medium,18,128.13,0.03,Regular Air,-34.91,6.48,5.94,Brenda Bowman,Western Cape,Southern,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37,2014/02/10
1005,7301,2014/12/28,Low,17,959.089,0.06,Regular Air,124.99,65.99,2.5,Logan Haushalter,Western Cape,Southern,Corporate,Technology,Telephones and Communication,6000,Small Box,0.55,2014/06/14
1041,7623,2013/10/28,Critical,18,5459.32,0.03,Regular Air,1603.12,300.65,24.49,Sheri Gordon,Western Cape,Southern,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2013/10/30
1042,7623,2013/10/28,Critical,37,1793.42,0.06,Regular Air,21.50,49.99,19.99,Sheri Gordon,Western Cape,Southern,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,2013/10/30
1043,7623,2013/10/28,Critical,32,3080.07,0.1,Regular Air,1480.15,104.85,4.65,Sheri Gordon,Western Cape,Southern,Corporate,Office Supplies,Paper,Xerox 1941,Small Box,0.37,2013/10/29
1084,8000,2014/09/19,Low,10,149.25,0.08,Regular Air,-26.81,15.01,8.4,John Stevenson,Western Cape,Southern,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,2014/09/21
1085,8000,2014/09/19,Low,1,10.14,0.04,Regular Air,-7.61,4.82,5.24,John Stevenson,Western Cape,Southern,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Small Box,0.39,2014/09/21
1097,8039,2012/08/23,Medium,37,1199.7,0.01,Regular Air,3.22,30.98,19.51,Phillip Flathmann,Western Cape,Southern,Small Business,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,0.36,2012/08/24
1112,8162,2013/10/07,Medium,25,670.39,0.03,Regular Air,-82.26,27.48,4,Mathew Reese,Western Cape,Southern,Small Business,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,2013/10/08
1113,8162,2013/10/07,Medium,32,5618.4,0.1,Regular Air,1314.12,179.99,19.99,Mathew Reese,Western Cape,Southern,Small Business,Technology,Computer Peripherals,Motorola SB4200 Cable Modem,Small Box,0.48,2013/10/08
1114,8162,2013/10/07,Medium,42,5450.6,0.1,Regular Air,10.86,140.85,19.99,Mathew Reese,Western Cape,Southern,Small Business,Office Supplies,Storage & Organization,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Small Box,0.73,2013/10/09
1211,8870,2014/03/05,Not Specified,15,441.58,0.07,Regular Air,117.39,30.98,5.09,Mathew Reese,Western Cape,Southern,Small Business,Office Supplies,Paper,Xerox 19,Small Box,0.4,2014/03/06
1275,9253,2012/01/30,Critical,36,1644.22,0.05,Regular Air,563.09,46.94,6.77,Daniel Lacy,Western Cape,Southern,Small Business,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,2012/02/01
